Timestamp,UsageVolume,UsageType
2012-10-28 14:40:00,0.7969999999999997,Shower
2012-10-28 14:41:00,1.0999999999999996,Shower
2012-10-28 14:42:00,0.5751249999999999,Shower
2012-10-28 14:43:00,0.041875,Faucet
2012-10-28 14:44:00,0.033,Leak
2012-10-28 14:45:00,0.171,Faucet
2012-10-28 14:46:00,0.025833333333333,Faucet
2012-10-28 14:47:00,0.030999999999999597,Faucet
2012-10-28 14:48:00,0.030999999999999597,Faucet
2012-10-28 14:49:00,0.0851666666666666,Faucet
2012-10-28 14:50:00,0.018000000000000002,Leak
2012-10-28 14:51:00,0.003,Leak
2012-10-28 14:52:00,0.0,None
2012-10-28 14:53:00,0.017,Leak
2012-10-28 14:54:00,0.017,Leak
2012-10-28 14:55:00,0.0,None
2012-10-28 14:56:00,0.045230769230769,Faucet
2012-10-28 14:57:00,0.045230769230769,Faucet
2012-10-28 14:58:00,0.2341098901098899,Faucet
2012-10-28 14:59:00,0.036428571428571,Faucet
2012-10-28 15:00:00,0.0,None
2012-10-28 15:01:00,0.0,None
2012-10-28 15:02:00,0.0,None
2012-10-28 15:03:00,0.0,None
2012-10-28 15:04:00,0.0,None
2012-10-28 15:05:00,0.0,None
2012-10-28 15:06:00,0.0,None
2012-10-28 15:07:00,0.0,None
2012-10-28 15:08:00,0.0,None
2012-10-28 15:09:00,0.0,None
2012-10-28 15:10:00,0.0,None
2012-10-28 15:11:00,0.073,Faucet
2012-10-28 15:12:00,0.0,None
2012-10-28 15:13:00,0.0,None
2012-10-28 15:14:00,0.0,None
2012-10-28 15:15:00,0.0,None
2012-10-28 15:16:00,0.0,None
2012-10-28 15:17:00,0.0,None
2012-10-28 15:18:00,0.123,Faucet
2012-10-28 15:19:00,0.0,None
2012-10-28 15:20:00,0.0,None
2012-10-28 15:21:00,0.0,None
2012-10-28 15:22:00,0.0,None
2012-10-28 15:23:00,0.0,None
2012-10-28 15:24:00,0.0,None
2012-10-28 15:25:00,0.0,None
2012-10-28 15:26:00,0.0,None
2012-10-28 15:27:00,0.0,None
2012-10-28 15:28:00,0.0,None
2012-10-28 15:29:00,0.0,None
2012-10-28 15:30:00,0.0,None
2012-10-28 15:31:00,0.0,None
2012-10-28 15:32:00,0.005,Leak
2012-10-28 15:33:00,0.02,Leak
2012-10-28 15:34:00,0.0,None
2012-10-28 15:35:00,0.0,None
2012-10-28 15:36:00,0.47299999999999975,Faucet
2012-10-28 15:37:00,0.0,None
2012-10-28 15:38:00,0.0,None
2012-10-28 15:39:00,0.0,None
2012-10-28 15:40:00,0.0,None
2012-10-28 15:41:00,0.0,None
2012-10-28 15:42:00,0.0,None
2012-10-28 15:43:00,0.0,None
2012-10-28 15:44:00,0.0,None
2012-10-28 15:45:00,0.0,None
2012-10-28 15:46:00,0.0,None
2012-10-28 15:47:00,0.0,None
2012-10-28 15:48:00,0.0,None
2012-10-28 15:49:00,0.0,None
2012-10-28 15:50:00,0.0,None
2012-10-28 15:51:00,0.0,None
2012-10-28 15:52:00,0.0,None
2012-10-28 15:53:00,0.0,None
2012-10-28 15:54:00,0.0,None
2012-10-28 15:55:00,0.0,None
2012-10-28 15:56:00,0.0,None
2012-10-28 15:57:00,0.0,None
2012-10-28 15:58:00,0.0,None
2012-10-28 15:59:00,0.0,None
2012-10-28 16:00:00,0.0,None
2012-10-28 16:01:00,0.0,None
2012-10-28 16:02:00,0.0,None
2012-10-28 16:03:00,0.0,None
2012-10-28 16:04:00,0.0,None
2012-10-28 16:05:00,0.0,None
2012-10-28 16:06:00,0.0,None
2012-10-28 16:07:00,0.0,None
2012-10-28 16:08:00,0.0,None
2012-10-28 16:09:00,0.5889999999999999,Faucet
2012-10-28 16:10:00,0.661,Faucet
2012-10-28 16:11:00,0.28725,Faucet
2012-10-28 16:12:00,0.09575,Faucet
2012-10-28 16:13:00,0.48199999999999976,Faucet
2012-10-28 16:14:00,0.073,Faucet
2012-10-28 16:15:00,0.301,Faucet
2012-10-28 16:16:00,0.473,Faucet
2012-10-28 16:17:00,0.0,None
2012-10-28 16:18:00,0.0,None
2012-10-28 16:19:00,0.0,None
2012-10-28 16:20:00,0.0,None
2012-10-28 16:21:00,0.0,None
2012-10-28 16:22:00,0.0,None
2012-10-28 16:23:00,0.05,Faucet
2012-10-28 16:24:00,0.0,None
2012-10-28 16:25:00,0.0,None
2012-10-28 16:26:00,0.0,None
2012-10-28 16:27:00,0.0,None
2012-10-28 16:28:00,0.0,None
2012-10-28 16:29:00,0.0,None
2012-10-28 16:30:00,0.0,None
2012-10-28 16:31:00,0.0,None
2012-10-28 16:32:00,0.0,None
2012-10-28 16:33:00,0.0,None
2012-10-28 16:34:00,0.0,None
2012-10-28 16:35:00,0.0,None
2012-10-28 16:36:00,0.0,None
2012-10-28 16:37:00,0.0,None
2012-10-28 16:38:00,0.0,None
2012-10-28 16:39:00,0.0,None
2012-10-28 16:40:00,0.0,None
2012-10-28 16:41:00,0.0,None
2012-10-28 16:42:00,0.0,None
2012-10-28 16:43:00,0.0,None
2012-10-28 16:44:00,0.0,None
2012-10-28 16:45:00,0.0,None
2012-10-28 16:46:00,0.0,None
2012-10-28 16:47:00,0.0,None
2012-10-28 16:48:00,0.0,None
2012-10-28 16:49:00,0.0,None
2012-10-28 16:50:00,0.17,Faucet
2012-10-28 16:51:00,0.0,None
2012-10-28 16:52:00,0.0,None
2012-10-28 16:53:00,0.098,Faucet
2012-10-28 16:54:00,0.0,None
2012-10-28 16:55:00,0.0,None
2012-10-28 16:56:00,0.0,None
2012-10-28 16:57:00,0.0,None
2012-10-28 16:58:00,0.0,None
2012-10-28 16:59:00,0.0,None
2012-10-28 17:00:00,0.0,None
2012-10-28 17:01:00,0.0,None
2012-10-28 17:02:00,0.0822,Faucet
2012-10-28 17:03:00,0.0548,Faucet
2012-10-28 17:04:00,0.0,None
2012-10-28 17:05:00,0.057,Faucet
2012-10-28 17:06:00,0.057,Faucet
2012-10-28 17:07:00,0.0,None
2012-10-28 17:08:00,0.0,None
2012-10-28 17:09:00,0.0,None
2012-10-28 17:10:00,0.0,None
2012-10-28 17:11:00,0.065,Faucet
2012-10-28 17:12:00,0.0,None
2012-10-28 17:13:00,0.0,None
2012-10-28 17:14:00,0.34199999999999997,Faucet
2012-10-28 17:15:00,0.0,None
2012-10-28 17:16:00,0.138,Faucet
2012-10-28 17:17:00,0.0,None
2012-10-28 17:18:00,0.0,None
2012-10-28 17:19:00,0.09,Faucet
2012-10-28 17:20:00,0.1185,Faucet
2012-10-28 17:21:00,0.0970555555555552,Faucet
2012-10-28 17:22:00,0.024444444444444,Leak
2012-10-28 17:23:00,0.016,Leak
2012-10-28 17:24:00,0.0,None
2012-10-28 17:25:00,0.0,None
2012-10-28 17:26:00,0.18,Faucet
2012-10-28 17:27:00,0.015999999999999598,Leak
2012-10-28 17:28:00,0.007999999999999799,Leak
2012-10-28 17:29:00,0.0,None
2012-10-28 17:30:00,0.147,Faucet
2012-10-28 17:31:00,0.0,None
2012-10-28 17:32:00,0.0,None
2012-10-28 17:33:00,0.0,None
2012-10-28 17:34:00,0.0,None
2012-10-28 17:35:00,0.0,None
2012-10-28 17:36:00,0.0,None
2012-10-28 17:37:00,0.0,None
2012-10-28 17:38:00,0.0,None
2012-10-28 17:39:00,0.0,None
2012-10-28 17:40:00,0.0,None
2012-10-28 17:41:00,0.0,None
2012-10-28 17:42:00,0.0,None
2012-10-28 17:43:00,0.0,None
2012-10-28 17:44:00,0.0,None
2012-10-28 17:45:00,0.0,None
2012-10-28 17:46:00,0.0,None
2012-10-28 17:47:00,0.0935,Faucet
2012-10-28 17:48:00,0.4135,Faucet
2012-10-28 17:49:00,0.526,Faucet
2012-10-28 17:50:00,0.318,Faucet
2012-10-28 17:51:00,0.31,Faucet
2012-10-28 17:52:00,0.0,None
2012-10-28 17:53:00,0.03,Leak
2012-10-28 17:54:00,0.02,Leak
2012-10-28 17:55:00,0.0,None
2012-10-28 17:56:00,0.0,None
2012-10-28 17:57:00,0.0,None
2012-10-28 17:58:00,0.0,None
2012-10-28 17:59:00,0.0,None
2012-10-28 18:00:00,0.0,None
2012-10-28 18:01:00,0.0,None
2012-10-28 18:02:00,0.0,None
2012-10-28 18:03:00,0.0,None
2012-10-28 18:04:00,0.0,None
2012-10-28 18:05:00,0.0,None
2012-10-28 18:06:00,0.0,None
2012-10-28 18:07:00,0.0,None
2012-10-28 18:08:00,0.0,None
2012-10-28 18:09:00,0.0,None
2012-10-28 18:10:00,0.033,Faucet
2012-10-28 18:11:00,0.0,None
2012-10-28 18:12:00,0.0,None
2012-10-28 18:13:00,0.0,None
2012-10-28 18:14:00,0.0,None
2012-10-28 18:15:00,0.0,None
2012-10-28 18:16:00,0.0,None
2012-10-28 18:17:00,0.0,None
2012-10-28 18:18:00,0.0,None
2012-10-28 18:19:00,0.0,None
2012-10-28 18:20:00,0.0,None
2012-10-28 18:21:00,0.0,None
2012-10-28 18:22:00,0.0,None
2012-10-28 18:23:00,0.0,None
2012-10-28 18:24:00,0.0,None
2012-10-28 18:25:00,0.0,None
2012-10-28 18:26:00,0.0,None
2012-10-28 18:27:00,0.0,None
2012-10-28 18:28:00,0.0,None
2012-10-28 18:29:00,0.0,None
2012-10-28 18:30:00,0.0,None
2012-10-28 18:31:00,0.0,None
2012-10-28 18:32:00,0.0,None
2012-10-28 18:33:00,0.0,None
2012-10-28 18:34:00,0.0,None
2012-10-28 18:35:00,0.0,None
2012-10-28 18:36:00,0.0,None
2012-10-28 18:37:00,0.0,None
2012-10-28 18:38:00,0.0,None
2012-10-28 18:39:00,0.0,None
2012-10-28 18:40:00,0.0,None
2012-10-28 18:41:00,0.0,None
2012-10-28 18:42:00,0.0,None
2012-10-28 18:43:00,0.0,None
2012-10-28 18:44:00,0.0,None
2012-10-28 18:45:00,0.0,None
2012-10-28 18:46:00,0.0,None
2012-10-28 18:47:00,0.0,None
2012-10-28 18:48:00,0.0,None
2012-10-28 18:49:00,0.0,None
2012-10-28 18:50:00,0.0,None
2012-10-28 18:51:00,0.0,None
2012-10-28 18:52:00,0.0,None
2012-10-28 18:53:00,0.0,None
2012-10-28 18:54:00,0.0,None
2012-10-28 18:55:00,0.0,None
2012-10-28 18:56:00,0.0,None
2012-10-28 18:57:00,0.0,None
2012-10-28 18:58:00,0.0,None
2012-10-28 18:59:00,0.0,None
2012-10-28 19:00:00,0.0,None
2012-10-28 19:01:00,0.0,None
2012-10-28 19:02:00,0.0,None
2012-10-28 19:03:00,0.0,None
2012-10-28 19:04:00,0.0,None
2012-10-28 19:05:00,0.0,None
2012-10-28 19:06:00,0.0,None
2012-10-28 19:07:00,0.0,None
2012-10-28 19:08:00,0.0,None
2012-10-28 19:09:00,0.0,None
2012-10-28 19:10:00,0.0,None
2012-10-28 19:11:00,0.0,None
2012-10-28 19:12:00,0.0,None
2012-10-28 19:13:00,0.0,None
2012-10-28 19:14:00,0.008,Leak
2012-10-28 19:15:00,0.002,Leak
2012-10-28 19:16:00,0.0,None
2012-10-28 19:17:00,0.0,None
2012-10-28 19:18:00,0.0,None
2012-10-28 19:19:00,0.0,None
2012-10-28 19:20:00,0.0,None
2012-10-28 19:21:00,0.0,None
2012-10-28 19:22:00,0.0,None
2012-10-28 19:23:00,0.0,None
2012-10-28 19:24:00,0.0,None
2012-10-28 19:25:00,0.0,None
2012-10-28 19:26:00,0.0,None
2012-10-28 19:27:00,0.0,None
2012-10-28 19:28:00,0.0,None
2012-10-28 19:29:00,0.0,None
2012-10-28 19:30:00,0.0,None
2012-10-28 19:31:00,0.0,None
2012-10-28 19:32:00,0.0,None
2012-10-28 19:33:00,0.0,None
2012-10-28 19:34:00,0.0,None
2012-10-28 19:35:00,0.0,None
2012-10-28 19:36:00,0.0,None
2012-10-28 19:37:00,0.0,None
2012-10-28 19:38:00,0.0,None
2012-10-28 19:39:00,0.0,None
2012-10-28 19:40:00,0.0,None
2012-10-28 19:41:00,0.0,None
2012-10-28 19:42:00,0.0,None
2012-10-28 19:43:00,0.0,None
2012-10-28 19:44:00,0.0,None
2012-10-28 19:45:00,0.0,None
2012-10-28 19:46:00,0.0,None
2012-10-28 19:47:00,0.0,None
2012-10-28 19:48:00,0.0,None
2012-10-28 19:49:00,0.0,None
2012-10-28 19:50:00,0.0,None
2012-10-28 19:51:00,0.0,None
2012-10-28 19:52:00,0.0,None
2012-10-28 19:53:00,0.0,None
2012-10-28 19:54:00,0.0,None
2012-10-28 19:55:00,0.0,None
2012-10-28 19:56:00,0.0,None
2012-10-28 19:57:00,0.0,None
2012-10-28 19:58:00,0.0,None
2012-10-28 19:59:00,0.0,None
2012-10-28 20:00:00,0.0,None
2012-10-28 20:01:00,0.0,None
2012-10-28 20:02:00,0.0,None
2012-10-28 20:03:00,0.0,None
2012-10-28 20:04:00,0.0,None
2012-10-28 20:05:00,0.0,None
2012-10-28 20:06:00,0.0,None
2012-10-28 20:07:00,0.0,None
2012-10-28 20:08:00,0.0,None
2012-10-28 20:09:00,0.0,None
2012-10-28 20:10:00,0.0,None
2012-10-28 20:11:00,0.0,None
2012-10-28 20:12:00,0.0,None
2012-10-28 20:13:00,0.0,None
2012-10-28 20:14:00,0.0,None
2012-10-28 20:15:00,0.0,None
2012-10-28 20:16:00,0.0,None
2012-10-28 20:17:00,0.0,None
2012-10-28 20:18:00,0.0,None
2012-10-28 20:19:00,0.0,None
2012-10-28 20:20:00,0.0,None
2012-10-28 20:21:00,0.0,None
2012-10-28 20:22:00,0.0,None
2012-10-28 20:23:00,0.0,None
2012-10-28 20:24:00,0.017,Leak
2012-10-28 20:25:00,0.0,None
2012-10-28 20:26:00,0.0,None
2012-10-28 20:27:00,0.0,None
2012-10-28 20:28:00,0.0,None
2012-10-28 20:29:00,0.0,None
2012-10-28 20:30:00,0.0,None
2012-10-28 20:31:00,0.0,None
2012-10-28 20:32:00,0.0,None
2012-10-28 20:33:00,0.0,None
2012-10-28 20:34:00,0.0,None
2012-10-28 20:35:00,0.0,None
2012-10-28 20:36:00,0.0,None
2012-10-28 20:37:00,0.0,None
2012-10-28 20:38:00,0.0,None
2012-10-28 20:39:00,0.0,None
2012-10-28 20:40:00,0.0,None
2012-10-28 20:41:00,0.0,None
2012-10-28 20:42:00,0.0,None
2012-10-28 20:43:00,0.0,None
2012-10-28 20:44:00,0.0,None
2012-10-28 20:45:00,0.0,None
2012-10-28 20:46:00,0.0,None
2012-10-28 20:47:00,0.0,None
2012-10-28 20:48:00,0.0,None
2012-10-28 20:49:00,0.0,None
2012-10-28 20:50:00,0.0,None
2012-10-28 20:51:00,0.0,None
2012-10-28 20:52:00,0.0,None
2012-10-28 20:53:00,0.0,None
2012-10-28 20:54:00,0.0,None
2012-10-28 20:55:00,0.0,None
2012-10-28 20:56:00,0.0,None
2012-10-28 20:57:00,0.0,None
2012-10-28 20:58:00,0.0,None
2012-10-28 20:59:00,0.0,None
2012-10-28 21:00:00,0.0,None
2012-10-28 21:01:00,0.0,None
2012-10-28 21:02:00,0.0,None
2012-10-28 21:03:00,0.0,None
2012-10-28 21:04:00,0.033,Leak
2012-10-28 21:05:00,0.017,Leak
2012-10-28 21:06:00,0.017,Leak
2012-10-28 21:07:00,0.0,None
2012-10-28 21:08:00,0.0,None
2012-10-28 21:09:00,0.0,None
2012-10-28 21:10:00,0.0,None
2012-10-28 21:11:00,0.0,None
2012-10-28 21:12:00,0.0,None
2012-10-28 21:13:00,0.0,None
2012-10-28 21:14:00,0.0,None
2012-10-28 21:15:00,0.0,None
2012-10-28 21:16:00,0.0,None
2012-10-28 21:17:00,0.0,None
2012-10-28 21:18:00,0.0,None
2012-10-28 21:19:00,0.0,None
2012-10-28 21:20:00,0.0,None
2012-10-28 21:21:00,0.0,None
2012-10-28 21:22:00,0.0,None
2012-10-28 21:23:00,0.0,None
2012-10-28 21:24:00,0.0,None
2012-10-28 21:25:00,0.0,None
2012-10-28 21:26:00,0.0,None
2012-10-28 21:27:00,0.0,None
2012-10-28 21:28:00,0.0,None
2012-10-28 21:29:00,0.0,None
2012-10-28 21:30:00,0.0,None
2012-10-28 21:31:00,0.0,None
2012-10-28 21:32:00,0.0,None
2012-10-28 21:33:00,0.0,None
2012-10-28 21:34:00,0.0,None
2012-10-28 21:35:00,0.0,None
2012-10-28 21:36:00,0.0,None
2012-10-28 21:37:00,0.0,None
2012-10-28 21:38:00,0.0,None
2012-10-28 21:39:00,0.0,None
2012-10-28 21:40:00,0.0,None
2012-10-28 21:41:00,0.0,None
2012-10-28 21:42:00,0.0,None
2012-10-28 21:43:00,0.0,None
2012-10-28 21:44:00,0.0,None
2012-10-28 21:45:00,0.0,None
2012-10-28 21:46:00,0.0,None
2012-10-28 21:47:00,0.0,None
2012-10-28 21:48:00,0.0,None
2012-10-28 21:49:00,0.0,None
2012-10-28 21:50:00,0.0,None
2012-10-28 21:51:00,0.0,None
2012-10-28 21:52:00,0.0,None
2012-10-28 21:53:00,0.0,None
2012-10-28 21:54:00,0.0,None
2012-10-28 21:55:00,0.0,None
2012-10-28 21:56:00,0.0,None
2012-10-28 21:57:00,0.0,None
2012-10-28 21:58:00,0.0,None
2012-10-28 21:59:00,0.0,None
2012-10-28 22:00:00,0.0,None
2012-10-28 22:01:00,0.0,None
2012-10-28 22:02:00,0.0,None
2012-10-28 22:03:00,0.0,None
2012-10-28 22:04:00,0.0,None
2012-10-28 22:05:00,0.0,None
2012-10-28 22:06:00,0.0,None
2012-10-28 22:07:00,0.0,None
2012-10-28 22:08:00,0.0,None
2012-10-28 22:09:00,0.0,None
2012-10-28 22:10:00,0.0,None
2012-10-28 22:11:00,0.0,None
2012-10-28 22:12:00,0.0,None
2012-10-28 22:13:00,0.0,None
2012-10-28 22:14:00,0.0,None
2012-10-28 22:15:00,0.0,None
2012-10-28 22:16:00,0.0,None
2012-10-28 22:17:00,0.0,None
2012-10-28 22:18:00,0.0,None
2012-10-28 22:19:00,0.0,None
2012-10-28 22:20:00,0.0,None
2012-10-28 22:21:00,0.0,None
2012-10-28 22:22:00,0.0,None
2012-10-28 22:23:00,0.0,None
2012-10-28 22:24:00,0.0,None
2012-10-28 22:25:00,0.0,None
2012-10-28 22:26:00,0.0,None
2012-10-28 22:27:00,0.0,None
2012-10-28 22:28:00,0.0,None
2012-10-28 22:29:00,0.0,None
2012-10-28 22:30:00,0.0,None
2012-10-28 22:31:00,0.0,None
2012-10-28 22:32:00,0.0,None
2012-10-28 22:33:00,0.0,None
2012-10-28 22:34:00,0.0,None
2012-10-28 22:35:00,0.0,None
2012-10-28 22:36:00,0.0,None
2012-10-28 22:37:00,0.0,None
2012-10-28 22:38:00,0.0,None
2012-10-28 22:39:00,0.0,None
2012-10-28 22:40:00,0.0,None
2012-10-28 22:41:00,0.0,None
2012-10-28 22:42:00,0.0,None
2012-10-28 22:43:00,0.0,None
2012-10-28 22:44:00,0.0,None
2012-10-28 22:45:00,0.0,None
2012-10-28 22:46:00,0.0,None
2012-10-28 22:47:00,0.0,None
2012-10-28 22:48:00,0.0,None
2012-10-28 22:49:00,0.0,None
2012-10-28 22:50:00,0.0,None
2012-10-28 22:51:00,0.0,None
2012-10-28 22:52:00,0.0,None
2012-10-28 22:53:00,0.0,None
2012-10-28 22:54:00,0.0,None
2012-10-28 22:55:00,0.0,None
2012-10-28 22:56:00,0.0,None
2012-10-28 22:57:00,0.0,None
2012-10-28 22:58:00,0.0,None
2012-10-28 22:59:00,0.0,None
2012-10-28 23:00:00,0.0,None
2012-10-28 23:01:00,0.0,None
2012-10-28 23:02:00,0.0,None
2012-10-28 23:03:00,0.0,None
2012-10-28 23:04:00,0.0,None
2012-10-28 23:05:00,0.0,None
2012-10-28 23:06:00,0.0,None
2012-10-28 23:07:00,0.0,None
2012-10-28 23:08:00,0.0,None
2012-10-28 23:09:00,0.0,None
2012-10-28 23:10:00,0.0,None
2012-10-28 23:11:00,0.0,None
2012-10-28 23:12:00,0.0,None
2012-10-28 23:13:00,0.0,None
2012-10-28 23:14:00,0.0,None
2012-10-28 23:15:00,0.0,None
2012-10-28 23:16:00,0.0,None
2012-10-28 23:17:00,0.0,None
2012-10-28 23:18:00,0.0,None
2012-10-28 23:19:00,0.0,None
2012-10-28 23:20:00,0.0,None
2012-10-28 23:21:00,0.0,None
2012-10-28 23:22:00,0.0,None
2012-10-28 23:23:00,0.0,None
2012-10-28 23:24:00,0.0,None
2012-10-28 23:25:00,0.0,None
2012-10-28 23:26:00,0.0,None
2012-10-28 23:27:00,0.0,None
2012-10-28 23:28:00,0.0,None
2012-10-28 23:29:00,0.0,None
2012-10-28 23:30:00,0.0,None
2012-10-28 23:31:00,0.0,None
2012-10-28 23:32:00,0.0,None
2012-10-28 23:33:00,0.0,None
2012-10-28 23:34:00,0.0,None
2012-10-28 23:35:00,0.0,None
2012-10-28 23:36:00,0.0,None
2012-10-28 23:37:00,0.0,None
2012-10-28 23:38:00,0.0,None
2012-10-28 23:39:00,0.0,None
2012-10-28 23:40:00,0.0,None
2012-10-28 23:41:00,0.0,None
2012-10-28 23:42:00,0.0,None
2012-10-28 23:43:00,0.0,None
2012-10-28 23:44:00,0.0,None
2012-10-28 23:45:00,0.0,None
2012-10-28 23:46:00,0.0,None
2012-10-28 23:47:00,0.0,None
2012-10-28 23:48:00,0.0,None
2012-10-28 23:49:00,0.0,None
2012-10-28 23:50:00,0.0,None
2012-10-28 23:51:00,0.0,None
2012-10-28 23:52:00,0.0,None
2012-10-28 23:53:00,0.0,None
2012-10-28 23:54:00,0.0,None
2012-10-28 23:55:00,0.0,None
2012-10-28 23:56:00,0.0,None
2012-10-28 23:57:00,0.0,None
2012-10-28 23:58:00,0.0,None
2012-10-28 23:59:00,0.0,None
2012-10-29 00:00:00,0.0,None
2012-10-29 00:01:00,0.0,None
2012-10-29 00:02:00,0.0,None
2012-10-29 00:03:00,0.0,None
2012-10-29 00:04:00,0.0,None
2012-10-29 00:05:00,0.0,None
2012-10-29 00:06:00,0.0,None
2012-10-29 00:07:00,0.0,None
2012-10-29 00:08:00,0.0,None
2012-10-29 00:09:00,0.0,None
2012-10-29 00:10:00,0.0,None
2012-10-29 00:11:00,0.0,None
2012-10-29 00:12:00,0.0,None
2012-10-29 00:13:00,0.0,None
2012-10-29 00:14:00,0.0,None
2012-10-29 00:15:00,0.0,None
2012-10-29 00:16:00,0.0,None
2012-10-29 00:17:00,0.0,None
2012-10-29 00:18:00,0.0,None
2012-10-29 00:19:00,0.0,None
2012-10-29 00:20:00,0.0,None
2012-10-29 00:21:00,0.0,None
2012-10-29 00:22:00,0.0,None
2012-10-29 00:23:00,0.0,None
2012-10-29 00:24:00,0.0,None
2012-10-29 00:25:00,0.0,None
2012-10-29 00:26:00,0.0,None
2012-10-29 00:27:00,0.0,None
2012-10-29 00:28:00,0.146,Faucet
2012-10-29 00:29:00,0.0,None
2012-10-29 00:30:00,0.0,None
2012-10-29 00:31:00,0.0,None
2012-10-29 00:32:00,0.0,None
2012-10-29 00:33:00,0.0,None
2012-10-29 00:34:00,0.0,None
2012-10-29 00:35:00,0.0,None
2012-10-29 00:36:00,0.0,None
2012-10-29 00:37:00,0.0,None
2012-10-29 00:38:00,0.0,None
2012-10-29 00:39:00,0.0,None
2012-10-29 00:40:00,0.0,None
2012-10-29 00:41:00,0.0,None
2012-10-29 00:42:00,0.0,None
2012-10-29 00:43:00,0.0,None
2012-10-29 00:44:00,0.0,None
2012-10-29 00:45:00,0.0,None
2012-10-29 00:46:00,0.0,None
2012-10-29 00:47:00,0.0,None
2012-10-29 00:48:00,0.0,None
2012-10-29 00:49:00,0.0,None
2012-10-29 00:50:00,0.0,None
2012-10-29 00:51:00,0.0,None
2012-10-29 00:52:00,0.0,None
2012-10-29 00:53:00,0.0,None
2012-10-29 00:54:00,0.0,None
2012-10-29 00:55:00,0.0,None
2012-10-29 00:56:00,0.0,None
2012-10-29 00:57:00,0.0,None
2012-10-29 00:58:00,0.0,None
2012-10-29 00:59:00,0.0,None
2012-10-29 01:00:00,0.0,None
2012-10-29 01:01:00,0.0,None
2012-10-29 01:02:00,0.0,None
2012-10-29 01:03:00,0.0,None
2012-10-29 01:04:00,0.0,None
2012-10-29 01:05:00,0.0,None
2012-10-29 01:06:00,0.0,None
2012-10-29 01:07:00,0.0,None
2012-10-29 01:08:00,0.0,None
2012-10-29 01:09:00,0.0,None
2012-10-29 01:10:00,0.0,None
2012-10-29 01:11:00,0.0,None
2012-10-29 01:12:00,0.0,None
2012-10-29 01:13:00,0.0,None
2012-10-29 01:14:00,0.0,None
2012-10-29 01:15:00,0.0,None
2012-10-29 01:16:00,0.0,None
2012-10-29 01:17:00,0.0,None
2012-10-29 01:18:00,0.0,None
2012-10-29 01:19:00,0.0,None
2012-10-29 01:20:00,0.0,None
2012-10-29 01:21:00,0.0,None
2012-10-29 01:22:00,0.0,None
2012-10-29 01:23:00,0.0,None
2012-10-29 01:24:00,0.0,None
2012-10-29 01:25:00,0.0,None
2012-10-29 01:26:00,0.0,None
2012-10-29 01:27:00,0.0,None
2012-10-29 01:28:00,0.0,None
2012-10-29 01:29:00,0.0,None
2012-10-29 01:30:00,0.0,None
2012-10-29 01:31:00,0.0,None
2012-10-29 01:32:00,0.0,None
2012-10-29 01:33:00,0.0,None
2012-10-29 01:34:00,0.0,None
2012-10-29 01:35:00,0.0,None
2012-10-29 01:36:00,0.0,None
2012-10-29 01:37:00,0.0,None
2012-10-29 01:38:00,0.0,None
2012-10-29 01:39:00,0.0,None
2012-10-29 01:40:00,0.0,None
2012-10-29 01:41:00,0.0,None
2012-10-29 01:42:00,0.0,None
2012-10-29 01:43:00,0.0,None
2012-10-29 01:44:00,0.0,None
2012-10-29 01:45:00,0.0,None
2012-10-29 01:46:00,0.0,None
2012-10-29 01:47:00,0.0,None
2012-10-29 01:48:00,0.0,None
2012-10-29 01:49:00,0.0,None
2012-10-29 01:50:00,0.0,None
2012-10-29 01:51:00,0.0,None
2012-10-29 01:52:00,0.0,None
2012-10-29 01:53:00,0.0,None
2012-10-29 01:54:00,0.0,None
2012-10-29 01:55:00,0.0,None
2012-10-29 01:56:00,0.0,None
2012-10-29 01:57:00,0.0,None
2012-10-29 01:58:00,0.0,None
2012-10-29 01:59:00,0.0,None
2012-10-29 02:00:00,0.0,None
2012-10-29 02:01:00,0.0,None
2012-10-29 02:02:00,0.0,None
2012-10-29 02:03:00,0.0,None
2012-10-29 02:04:00,0.0,None
2012-10-29 02:05:00,0.0,None
2012-10-29 02:06:00,0.0,None
2012-10-29 02:07:00,0.0,None
2012-10-29 02:08:00,0.0,None
2012-10-29 02:09:00,0.0,None
2012-10-29 02:10:00,0.0,None
2012-10-29 02:11:00,0.0,None
2012-10-29 02:12:00,0.0,None
2012-10-29 02:13:00,0.0,None
2012-10-29 02:14:00,0.0,None
2012-10-29 02:15:00,0.0,None
2012-10-29 02:16:00,0.0,None
2012-10-29 02:17:00,0.0,None
2012-10-29 02:18:00,0.0,None
2012-10-29 02:19:00,0.0,None
2012-10-29 02:20:00,0.0,None
2012-10-29 02:21:00,0.0,None
2012-10-29 02:22:00,0.0,None
2012-10-29 02:23:00,0.0,None
2012-10-29 02:24:00,0.0,None
2012-10-29 02:25:00,0.0,None
2012-10-29 02:26:00,0.0,None
2012-10-29 02:27:00,0.0,None
2012-10-29 02:28:00,0.0,None
2012-10-29 02:29:00,0.0,None
2012-10-29 02:30:00,0.0,None
2012-10-29 02:31:00,0.0,None
2012-10-29 02:32:00,0.0,None
2012-10-29 02:33:00,0.0,None
2012-10-29 02:34:00,0.0,None
2012-10-29 02:35:00,0.0,None
2012-10-29 02:36:00,0.0,None
2012-10-29 02:37:00,0.0,None
2012-10-29 02:38:00,0.0,None
2012-10-29 02:39:00,0.0,None
2012-10-29 02:40:00,0.0,None
